country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Finland,FI,2022-W18,national,FI,Finland,17637,55816,5548241,1006.012536,31.59846639,TESSy COVID-19
Finland,FI,2022-W19,national,FI,Finland,14392,48672,5548241,877.2510062,29.56936226,TESSy COVID-19
Finland,FI,2022-W20,national,FI,Finland,11408,39364,5548241,709.4861236,28.98079463,TESSy COVID-19
Finland,FI,2022-W21,national,FI,Finland,10747,32989,5548241,594.5848423,32.57752584,TESSy COVID-19
Finland,FI,2022-W22,national,FI,Finland,10879,34781,5548241,626.8833672,31.27857163,TESSy COVID-19
Finland,FI,2022-W23,national,FI,Finland,10480,33180,5548241,598.0273748,31.58529234,TESSy COVID-19
Finland,FI,2022-W24,national,FI,Finland,10588,30456,5548241,548.9307332,34.76490675,TESSy COVID-19
Finland,FI,2022-W25,national,FI,Finland,10446,27564,5548241,496.8061049,37.89725729,TESSy COVID-19
Finland,FI,2022-W26,national,FI,Finland,12463,29905,5548241,538.9996577,41.67530513,TESSy COVID-19
Finland,FI,2022-W27,national,FI,Finland,12521,31041,5548241,559.4746155,40.33697368,TESSy COVID-19
Finland,FI,2022-W28,national,FI,Finland,15072,35949,5548241,647.9350843,41.92606192,TESSy COVID-19
Finland,FI,2022-W29,national,FI,Finland,17723,41220,5548241,742.9381672,42.99611839,TESSy COVID-19
Finland,FI,2022-W30,national,FI,Finland,16815,41578,5548241,749.3906627,40.44206071,TESSy COVID-19
Finland,FI,2022-W31,national,FI,Finland,15490,39434,5548241,710.7477847,39.28082365,TESSy COVID-19
Finland,FI,2022-W32,national,FI,Finland,12929,36183,5548241,652.1526372,35.73224995,TESSy COVID-19
Finland,FI,2022-W33,national,FI,Finland,10661,35361,5548241,637.3371308,30.14903425,TESSy COVID-19
Finland,FI,2022-W34,national,FI,Finland,7310,30556,5548241,550.7331062,23.92328839,TESSy COVID-19
Finland,FI,2022-W35,national,FI,Finland,5909,30729,5548241,553.8512116,19.22939243,TESSy COVID-19
Finland,FI,2022-W36,national,FI,Finland,6813,28365,5548241,511.2431129,24.01903755,TESSy COVID-19
Finland,FI,2022-W37,national,FI,Finland,8817,29592,5548241,533.3582301,29.79521492,TESSy COVID-19
Finland,FI,2022-W38,national,FI,Finland,8295,28550,5548241,514.577503,29.05429072,TESSy COVID-19
Finland,FI,2022-W39,national,FI,Finland,10652,30662,5548241,552.6436216,34.74006914,TESSy COVID-19
Finland,FI,2022-W40,national,FI,Finland,12811,35446,5548241,638.8691479,36.14230096,TESSy COVID-19
Finland,FI,2022-W41,national,FI,Finland,13982,37524,5548241,676.3224597,37.26148598,TESSy COVID-19
Finland,FI,2022-W42,national,FI,Finland,13153,36498,5548241,657.8301123,36.0375911,TESSy COVID-19
Finland,FI,2022-W43,national,FI,Finland,12940,33464,5548241,603.1461142,38.66841979,TESSy COVID-19
Finland,FI,2022-W44,national,FI,Finland,11994,36069,5548241,650.0979319,33.25293188,TESSy COVID-19
Finland,FI,2022-W45,national,FI,Finland,12464,38036,5548241,685.5506096,32.76895573,TESSy COVID-19
Finland,FI,2022-W46,national,FI,Finland,11946,35120,5548241,632.9934118,34.01480638,TESSy COVID-19
Finland,FI,2022-W47,national,FI,Finland,11684,35733,5548241,644.0419585,32.69806621,TESSy COVID-19
Finland,FI,2022-W48,national,FI,Finland,11980,36801,5548241,663.2913026,32.55346322,TESSy COVID-19
Finland,FI,2022-W49,national,FI,Finland,11790,36983,5548241,666.5716215,31.87951221,TESSy COVID-19
Finland,FI,2022-W50,national,FI,Finland,10126,33645,5548241,606.4084094,30.09659682,TESSy COVID-19
Finland,FI,2022-W51,national,FI,Finland,7012,29931,5548241,539.4682747,23.42721593,TESSy COVID-19
Finland,FI,2022-W52,national,FI,Finland,NA,21730,5548241,391.6556617,NA,TESSy COVID-19
Finland,FI,2023-W01,national,FI,Finland,2373,14958,5548241,269.5989594,15.86442038,TESSy COVID-19
Finland,FI,2023-W02,national,FI,Finland,1425,13017,5548241,234.6148987,10.94722286,TESSy COVID-19
Finland,FI,2023-W03,national,FI,Finland,883,9821,5548241,177.0110563,8.990937786,TESSy COVID-19
Finland,FI,2023-W04,national,FI,Finland,693,9175,5548241,165.3677265,7.553133515,TESSy COVID-19
Finland,FI,2023-W05,national,FI,Finland,602,5338,5548241,96.2106729,11.27763207,TESSy COVID-19
Finland,FI,2023-W06,national,FI,Finland,589,8158,5548241,147.0375926,7.21990684,TESSy COVID-19
Finland,FI,2023-W07,national,FI,Finland,565,6628,5548241,119.4612851,8.524441762,TESSy COVID-19
Finland,FI,2023-W08,national,FI,Finland,690,6455,5548241,116.3431798,10.68938807,TESSy COVID-19
Finland,FI,2023-W09,national,FI,Finland,690,4388,5548241,79.08812901,15.72470374,TESSy COVID-19
Finland,FI,2023-W10,national,FI,Finland,771,4205,5548241,75.78978635,18.3353151,TESSy COVID-19
Finland,FI,2023-W11,national,FI,Finland,952,4161,5548241,74.99674221,22.8791156,TESSy COVID-19
Finland,FI,2023-W12,national,FI,Finland,1241,4198,5548241,75.66362024,29.56169605,TESSy COVID-19
Finland,FI,2023-W13,national,FI,Finland,1389,4139,5548241,74.60022014,33.55883064,TESSy COVID-19
Finland,FI,2023-W14,national,FI,Finland,1573,4285,5548241,77.23168478,36.70945158,TESSy COVID-19
Finland,FI,2023-W15,national,FI,Finland,1871,4310,5548241,77.68227804,43.41067285,TESSy COVID-19
Finland,FI,2023-W16,national,FI,Finland,1835,3899,5548241,70.27452484,47.06334958,TESSy COVID-19
Finland,FI,2023-W17,national,FI,Finland,1948,3840,5548241,69.21112475,50.72916667,TESSy COVID-19
Finland,FI,2023-W18,national,FI,Finland,1608,3216,5548241,57.96431698,50,TESSy COVID-19
Finland,FI,2023-W19,national,FI,Finland,1463,2890,5548241,52.08858087,50.62283737,TESSy COVID-19
Finland,FI,2023-W20,national,FI,Finland,1113,1813,5548241,32.67702322,61.38996139,TESSy COVID-19
France,FR,2020-W01,national,FR,France,NA,NA,67871925,NA,NA,NA
France,FR,2020-W02,national,FR,France,NA,NA,67871925,NA,NA,NA
France,FR,2020-W03,national,FR,France,NA,NA,67871925,NA,NA,NA
France,FR,2020-W04,national,FR,France,3,NA,67871925,NA,NA,NA
France,FR,2020-W05,national,FR,France,3,NA,67871925,NA,NA,NA
France,FR,2020-W06,national,FR,France,6,NA,67871925,NA,NA,NA
France,FR,2020-W07,national,FR,France,NA,NA,67871925,NA,NA,NA
France,FR,2020-W08,national,FR,France,4,NA,67871925,NA,NA,NA
France,FR,2020-W09,national,FR,France,0,3318,67871925,4.888619263,0,TESSy COVID-19
France,FR,2020-W10,national,FR,France,0,11101,67871925,16.35580544,0,TESSy COVID-19
France,FR,2020-W11,national,FR,France,0,29623,67871925,43.64543955,0,TESSy COVID-19
France,FR,2020-W12,national,FR,France,0,73235,67871925,107.9017576,0,TESSy COVID-19
France,FR,2020-W13,national,FR,France,0,122870,67871925,181.0321425,0,TESSy COVID-19
France,FR,2020-W14,national,FR,France,0,127029,67871925,187.1598603,0,TESSy COVID-19
France,FR,2020-W15,national,FR,France,0,140316,67871925,206.7364378,0,TESSy COVID-19
France,FR,2020-W16,national,FR,France,0,145101,67871925,213.7864809,0,TESSy COVID-19
France,FR,2020-W17,national,FR,France,0,152395,67871925,224.5331925,0,TESSy COVID-19
France,FR,2020-W18,national,FR,France,0,121301,67871925,178.7204356,0,TESSy COVID-19
France,FR,2020-W19,national,FR,France,0,120408,67871925,177.4047222,0,TESSy COVID-19
France,FR,2020-W20,national,FR,France,2960,151072,67871925,222.5839329,1.95933065,TESSy COVID-19
France,FR,2020-W21,national,FR,France,4690,234881,67871925,346.0650335,1.996755804,TESSy COVID-19
France,FR,2020-W22,national,FR,France,3863,257262,67871925,379.0403764,1.501582045,TESSy COVID-19
France,FR,2020-W23,national,FR,France,3297,202424,67871925,298.2440825,1.628759436,TESSy COVID-19
France,FR,2020-W24,national,FR,France,3368,218461,67871925,321.872409,1.541693941,TESSy COVID-19
France,FR,2020-W25,national,FR,France,3445,217904,67871925,321.0517456,1.580971437,TESSy COVID-19
France,FR,2020-W26,national,FR,France,3487,240414,67871925,354.2171524,1.450414701,TESSy COVID-19
France,FR,2020-W27,national,FR,France,3931,303147,67871925,446.6456491,1.296730629,TESSy COVID-19
France,FR,2020-W28,national,FR,France,3986,346837,67871925,511.0168895,1.149243016,TESSy COVID-19
France,FR,2020-W29,national,FR,France,4350,360933,67871925,531.7854179,1.205209831,TESSy COVID-19
France,FR,2020-W30,national,FR,France,6385,458742,67871925,675.893604,1.391849885,TESSy COVID-19
France,FR,2020-W31,national,FR,France,8364,528539,67871925,778.7299388,1.582475465,TESSy COVID-19
France,FR,2020-W32,national,FR,France,11526,537696,67871925,792.2215261,2.14359043,TESSy COVID-19
France,FR,2020-W33,national,FR,France,17345,545595,67871925,803.8596224,3.179098049,TESSy COVID-19
France,FR,2020-W34,national,FR,France,26387,726779,67871925,1070.809469,3.630677276,TESSy COVID-19
France,FR,2020-W35,national,FR,France,38871,886364,67871925,1305.936144,4.385444355,TESSy COVID-19
France,FR,2020-W36,national,FR,France,51692,957415,67871925,1410.620076,5.399121593,TESSy COVID-19
France,FR,2020-W37,national,FR,France,64161,1136032,67871925,1673.7878,5.647816259,TESSy COVID-19
France,FR,2020-W38,national,FR,France,74895,1150879,67871925,1695.662824,6.507634599,TESSy COVID-19
France,FR,2020-W39,national,FR,France,74954,935477,67871925,1378.297433,8.012382988,TESSy COVID-19
France,FR,2020-W40,national,FR,France,76953,853488,67871925,1257.497853,9.016295484,TESSy COVID-19
France,FR,2020-W41,national,FR,France,117742,982987,67871925,1448.296921,11.9779814,TESSy COVID-19
France,FR,2020-W42,national,FR,France,169382,1228308,67871925,1809.743867,13.78986378,TESSy COVID-19
France,FR,2020-W43,national,FR,France,262993,1428405,67871925,2104.559433,18.41165496,TESSy COVID-19
France,FR,2020-W44,national,FR,France,334606,2099639,67871925,3093.530941,15.93635858,TESSy COVID-19
France,FR,2020-W45,national,FR,France,304647,2099639,67871925,3093.530941,14.50949425,TESSy COVID-19
France,FR,2020-W46,national,FR,France,178339,1612148,67871925,2375.279617,11.06219776,TESSy COVID-19
France,FR,2020-W47,national,FR,France,116391,1383189,67871925,2037.93984,8.414685195,TESSy COVID-19
France,FR,2020-W48,national,FR,France,78267,1200875,67871925,1769.325093,6.517497658,TESSy COVID-19
France,FR,2020-W49,national,FR,France,72129,1138790,67871925,1677.851335,6.33382801,TESSy COVID-19
France,FR,2020-W50,national,FR,France,78745,1274280,67871925,1877.477322,6.17956807,TESSy COVID-19
France,FR,2020-W51,national,FR,France,94319,2019795,67871925,2975.891725,4.669731334,TESSy COVID-19
France,FR,2020-W52,national,FR,France,85104,3121871,67871925,4599.650003,2.726057547,TESSy COVID-19
France,FR,2020-W53,national,FR,France,89728,1764486,67871925,2599.728827,5.085220285,TESSy COVID-19
France,FR,2021-W01,national,FR,France,123771,1968125,67871925,2899.763046,6.28877739,TESSy COVID-19
France,FR,2021-W02,national,FR,France,120598,1880326,67871925,2770.403226,6.413675075,TESSy COVID-19
France,FR,2021-W03,national,FR,France,132695,1940581,67871925,2859.180729,6.837900608,TESSy COVID-19
France,FR,2021-W04,national,FR,France,134230,2086042,67871925,3073.497621,6.434673894,TESSy COVID-19
France,FR,2021-W05,national,FR,France,131751,2146280,67871925,3162.250076,6.13857465,TESSy COVID-19
France,FR,2021-W06,national,FR,France,114509,2097665,67871925,3090.622522,5.458879278,TESSy COVID-19
France,FR,2021-W07,national,FR,France,120536,2063696,67871925,3040.573846,5.840782751,TESSy COVID-19
France,FR,2021-W08,national,FR,France,130618,1988143,67871925,2929.256832,6.569849352,TESSy COVID-19
France,FR,2021-W09,national,FR,France,127029,1960226,67871925,2888.12495,6.480324208,TESSy COVID-19
France,FR,2021-W10,national,FR,France,144730,2168935,67871925,3195.629121,6.672860183,TESSy COVID-19
France,FR,2021-W11,national,FR,France,185686,2539710,67871925,3741.91538,7.311307196,TESSy COVID-19
France,FR,2021-W12,national,FR,France,226159,2994256,67871925,4411.626751,7.553094993,TESSy COVID-19
France,FR,2021-W13,national,FR,France,244901,3477223,67871925,5123.21258,7.043005295,TESSy COVID-19
France,FR,2021-W14,national,FR,France,205883,2538109,67871925,3739.556525,8.111668963,TESSy COVID-19
France,FR,2021-W15,national,FR,France,205276,2263158,67871925,3334.453826,9.070334462,TESSy COVID-19
France,FR,2021-W16,national,FR,France,182848,1980759,67871925,2918.377518,9.231208845,TESSy COVID-19
France,FR,2021-W17,national,FR,France,146406,2098336,67871925,3091.611148,6.97724292,TESSy COVID-19
France,FR,2021-W18,national,FR,France,109742,2213550,67871925,3261.363222,4.957737571,TESSy COVID-19
France,FR,2021-W19,national,FR,France,84111,2042446,67871925,3009.264876,4.118150492,TESSy COVID-19
France,FR,2021-W20,national,FR,France,85437,2364348,67871925,3483.543453,3.61355435,TESSy COVID-19
France,FR,2021-W21,national,FR,France,63401,2011880,67871925,2964.230055,3.151331093,TESSy COVID-19
France,FR,2021-W22,national,FR,France,49066,2042427,67871925,3009.236883,2.402338003,TESSy COVID-19
France,FR,2021-W23,national,FR,France,29340,1893011,67871925,2789.092839,1.549911754,TESSy COVID-19
France,FR,2021-W24,national,FR,France,17288,1760329,67871925,2593.604056,0.982089144,TESSy COVID-19
France,FR,2021-W25,national,FR,France,12858,1649568,67871925,2430.41287,0.779476808,TESSy COVID-19
France,FR,2021-W26,national,FR,France,15749,1776653,67871925,2617.655238,0.886442091,TESSy COVID-19
France,FR,2021-W27,national,FR,France,25738,2055419,67871925,3028.378818,1.252202106,TESSy COVID-19
France,FR,2021-W28,national,FR,France,51040,2165543,67871925,3190.631472,2.35691464,TESSy COVID-19
France,FR,2021-W29,national,FR,France,122790,2902879,67871925,4276.995238,4.229938623,TESSy COVID-19
France,FR,2021-W30,national,FR,France,153108,3578020,67871925,5271.723176,4.279126444,TESSy COVID-19
France,FR,2021-W31,national,FR,France,158592,3648523,67871925,5375.599705,4.346745245,TESSy COVID-19
France,FR,2021-W32,national,FR,France,166422,4646890,67871925,6846.556953,3.581363019,TESSy COVID-19
France,FR,2021-W33,national,FR,France,149868,4810888,67871925,7088.185579,3.115183725,TESSy COVID-19
France,FR,2021-W34,national,FR,France,125261,4384624,67871925,6460.143867,2.856824211,TESSy COVID-19
France,FR,2021-W35,national,FR,France,95498,3869044,67871925,5700.507242,2.468258309,TESSy COVID-19
France,FR,2021-W36,national,FR,France,70669,3534391,67871925,5207.44181,1.999467518,TESSy COVID-19
France,FR,2021-W37,national,FR,France,51163,3430948,67871925,5055.032696,1.491220502,TESSy COVID-19
France,FR,2021-W38,national,FR,France,39700,3181433,67871925,4687.406464,1.247865349,TESSy COVID-19
France,FR,2021-W39,national,FR,France,33506,3057537,67871925,4504.862651,1.095849372,TESSy COVID-19
France,FR,2021-W40,national,FR,France,29250,2855881,67871925,4207.750112,1.024202339,TESSy COVID-19
France,FR,2021-W41,national,FR,France,32843,2838117,67871925,4181.577287,1.157210925,TESSy COVID-19
France,FR,2021-W42,national,FR,France,36085,2051037,67871925,3021.92254,1.759353927,TESSy COVID-19
France,FR,2021-W43,national,FR,France,39946,1863193,67871925,2745.160094,2.143953954,TESSy COVID-19
France,FR,2021-W44,national,FR,France,49560,1678791,67871925,2473.468964,2.952124475,TESSy COVID-19
France,FR,2021-W45,national,FR,France,68055,1876788,67871925,2765.190467,3.626142111,TESSy COVID-19
France,FR,2021-W46,national,FR,France,122268,2548297,67871925,3754.56715,4.798027859,TESSy COVID-19
France,FR,2021-W47,national,FR,France,198036,3489066,67871925,5140.661621,5.675902949,TESSy COVID-19
France,FR,2021-W48,national,FR,France,292049,4512008,67871925,6647.826771,6.472705722,TESSy COVID-19
France,FR,2021-W49,national,FR,France,341145,5109248,67871925,7527.778238,6.677010002,TESSy COVID-19
France,FR,2021-W50,national,FR,France,365223,5364656,67871925,7904.086999,6.80794817,TESSy COVID-19
France,FR,2021-W51,national,FR,France,526052,6270064,67871925,9238.081873,8.389898413,TESSy COVID-19
France,FR,2021-W52,national,FR,France,1151117,6767717,67871925,9971.305514,17.00894112,TESSy COVID-19
France,FR,2022-W01,national,FR,France,1752836,8643603,67871925,12735.16701,20.27899708,TESSy COVID-19
France,FR,2022-W02,national,FR,France,2028035,8832046,67871925,13012.812,22.96223321,TESSy COVID-19
France,FR,2022-W03,national,FR,France,2486551,7953174,67871925,11717.91429,31.26488871,TESSy COVID-19
France,FR,2022-W04,national,FR,France,2404210,7014347,67871925,10334.68109,34.27560684,TESSy COVID-19
France,FR,2022-W05,national,FR,France,1772483,5305353,67871925,7816.712138,33.40933205,TESSy COVID-19
France,FR,2022-W06,national,FR,France,1004471,3468744,67871925,5110.719933,28.95777261,TESSy COVID-19
France,FR,2022-W07,national,FR,France,597768,2437786,67871925,3591.744304,24.52093826,TESSy COVID-19
France,FR,2022-W08,national,FR,France,413598,1976765,67871925,2912.492905,20.92297263,TESSy COVID-19
France,FR,2022-W09,national,FR,France,363517,1782047,67871925,2625.60256,20.3988447,TESSy COVID-19
France,FR,2022-W10,national,FR,France,443492,1782047,67871925,2625.60256,24.88666124,TESSy COVID-19
France,FR,2022-W11,national,FR,France,606139,2278585,67871925,3357.183401,26.60155316,TESSy COVID-19
France,FR,2022-W12,national,FR,France,870396,2873757,67871925,4234.087953,30.28773832,TESSy COVID-19
France,FR,2022-W13,national,FR,France,976409,3136437,67871925,4621.111012,31.13115296,TESSy COVID-19
France,FR,2022-W14,national,FR,France,945487,2946147,67871925,4340.744719,32.09232262,TESSy COVID-19
France,FR,2022-W15,national,FR,France,839741,2627134,67871925,3870.722688,31.964148,TESSy COVID-19
France,FR,2022-W16,national,FR,France,556868,1883412,67871925,2774.950025,29.56697738,TESSy COVID-19
France,FR,2022-W17,national,FR,France,394610,1638110,67871925,2413.531073,24.08934687,TESSy COVID-19
France,FR,2022-W18,national,FR,France,280568,1364468,67871925,2010.357007,20.56244632,TESSy COVID-19
France,FR,2022-W19,national,FR,France,231488,1288505,67871925,1898.435914,17.96562683,TESSy COVID-19
France,FR,2022-W20,national,FR,France,176051,1153438,67871925,1699.43316,15.26315242,TESSy COVID-19
France,FR,2022-W21,national,FR,France,125192,727477,67871925,1071.837877,17.2090664,TESSy COVID-19
France,FR,2022-W22,national,FR,France,158236,1027672,67871925,1514.134158,15.39751983,TESSy COVID-19
France,FR,2022-W23,national,FR,France,206911,1060971,67871925,1563.195681,19.50204105,TESSy COVID-19
France,FR,2022-W24,national,FR,France,310743,1323842,67871925,1950.500152,23.47281624,TESSy COVID-19
France,FR,2022-W25,national,FR,France,468726,1685121,67871925,2482.795353,27.81556933,TESSy COVID-19
France,FR,2022-W26,national,FR,France,742798,2387076,67871925,3517.030053,31.11748432,TESSy COVID-19
France,FR,2022-W27,national,FR,France,916749,2742504,67871925,4040.704607,33.42744441,TESSy COVID-19
France,FR,2022-W28,national,FR,France,695874,2078854,67871925,3062.907086,33.47392361,TESSy COVID-19
France,FR,2022-W29,national,FR,France,533537,1752515,67871925,2582.091196,30.44407608,TESSy COVID-19
France,FR,2022-W30,national,FR,France,341542,1385743,67871925,2041.70281,24.6468501,TESSy COVID-19
France,FR,2022-W31,national,FR,France,222606,1012916,67871925,1492.39321,21.97674832,TESSy COVID-19
France,FR,2022-W32,national,FR,France,158934,764299,67871925,1126.090059,20.79474133,TESSy COVID-19
France,FR,2022-W33,national,FR,France,126625,620625,67871925,914.406067,20.40281974,TESSy COVID-19
France,FR,2022-W34,national,FR,France,124833,649993,67871925,957.6757989,19.20528375,TESSy COVID-19
France,FR,2022-W35,national,FR,France,114604,657652,67871925,968.9602881,17.42623758,TESSy COVID-19
France,FR,2022-W36,national,FR,France,121887,NA,67871925,NA,NA,NA
France,FR,2022-W37,national,FR,France,192223,958590,67871925,1412.351278,20.05268154,TESSy COVID-19
France,FR,2022-W38,national,FR,France,233438,1133192,67871925,1669.603448,20.60003953,TESSy COVID-19
France,FR,2022-W39,national,FR,France,313460,1286774,67871925,1895.885523,24.36014405,TESSy COVID-19
France,FR,2022-W40,national,FR,France,386806,1405177,67871925,2070.336152,27.52720832,TESSy COVID-19
France,FR,2022-W41,national,FR,France,393341,1432009,67871925,2109.869434,27.46777429,TESSy COVID-19
France,FR,2022-W42,national,FR,France,349861,1337565,67871925,1970.719115,26.15656062,TESSy COVID-19
France,FR,2022-W43,national,FR,France,223306,958053,67871925,1411.560082,23.30831384,TESSy COVID-19
France,FR,2022-W44,national,FR,France,154612,645177,67871925,950.5800815,23.96427647,TESSy COVID-19
France,FR,2022-W45,national,FR,France,152222,716807,67871925,1056.117091,21.23612074,TESSy COVID-19
France,FR,2022-W46,national,FR,France,223958,911094,67871925,1342.372417,24.58121774,TESSy COVID-19
France,FR,2022-W47,national,FR,France,295900,1101509,67871925,1622.92288,26.86314864,TESSy COVID-19
France,FR,2022-W48,national,FR,France,388196,1353389,67871925,1994.033616,28.68325367,TESSy COVID-19
France,FR,2022-W49,national,FR,France,432928,1539993,67871925,2268.969091,28.11233558,TESSy COVID-19
France,FR,2022-W50,national,FR,France,395113,1531336,67871925,2256.214186,25.80184884,TESSy COVID-19
France,FR,2022-W51,national,FR,France,303460,NA,67871925,NA,NA,NA
France,FR,2022-W52,national,FR,France,154693,790720,67871925,1165.017789,19.56356232,TESSy COVID-19
France,FR,2023-W01,national,FR,France,83862,645297,67871925,950.7568851,12.99587632,TESSy COVID-19
